ra,dec,sy_name,hostname,sy_snum,sy_pnum,sy_mnum,st_mass,sy_plx
288.6887221,41.1511076,"Kepler-65","Kepler-65",1,4,0,,3.2638400
82.8886636,64.3183753,"HD 35759","HD 35759",1,1,0,,14.0078000
289.3945523,41.7822597,"Kepler-1888","Kepler-1888",1,1,0,0.96,2.4532000
84.2605324,-73.6998131,"HD 38283","HD 38283",1,1,0,,26.2443000
291.9225570,42.0025220,"Kepler-1883","Kepler-1883",1,1,0,1.09,0.6982860
288.5387145,40.6160545,"Kepler-306","Kepler-306",1,4,0,,1.2610300
284.7391156,49.5984448,"Kepler-134","Kepler-134",1,2,0,1.26,2.9581200
290.7443078,43.2607530,"Kepler-1245","Kepler-1245",1,2,0,,1.2123700
296.3019792,50.6723115,"Kepler-394","Kepler-394",1,3,0,1.14,0.9160130
282.3919451,43.8894167,"Kepler-139","Kepler-139",1,4,0,1.08,2.5287400
291.0206823,42.4624633,"Kepler-1744","Kepler-1744",1,1,0,1.05,0.8877170
282.4681674,43.8899464,"Kepler-185","Kepler-185",1,2,0,0.81,2.1138600
292.4210998,37.6827919,"Kepler-356","Kepler-356",1,2,0,1.07,1.3847800
283.1920779,41.3054172,"Kepler-363","Kepler-363",1,3,0,1.28,1.2824400
286.9994758,48.3757867,"Kepler-229","Kepler-229",1,3,0,0.83,1.1822000
283.2091605,48.7776156,"Kepler-297","Kepler-297",1,3,0,1.04,1.4160100
284.6753857,44.4177225,"Kepler-1328","Kepler-1328",1,1,0,1.01,1.2004200
296.3019792,50.6723115,"Kepler-394","Kepler-394",1,3,0,1.17,0.9160130
189.7134226,11.6950708,"GJ 480","GJ 480",1,1,0,,70.2164000
291.8080645,38.6226615,"Kepler-1110","Kepler-1110",1,1,0,0.59,1.3479500
310.4364195,-75.3514992,"HD 196067","HD 196067",2,1,0,,25.0120000
328.7181708,-77.3388025,"HD 207496","HD 207496",1,1,0,,42.3332000
288.1336793,38.9968923,"Kepler-794","Kepler-794",1,1,0,,1.0451600
166.3125657,-10.2913450,"HD 96167","HD 96167",2,1,0,1.27,11.6947000
293.0579794,45.2487472,"Kepler-1071","Kepler-1071",1,1,0,0.53,0.9324420
292.2196000,44.6173667,"Kepler-42","Kepler-42",1,3,0,,24.9340000
296.0094827,50.4983929,"Kepler-1404","Kepler-1404",1,1,0,,1.0122600
285.1683291,44.0264898,"Kepler-55","Kepler-55",1,5,0,,1.6993200
291.1384628,37.8592447,"Kepler-1733","Kepler-1733",1,1,0,,0.4525850
289.5063796,45.3709728,"Kepler-909","Kepler-909",1,1,0,1.15,3.2012600
291.7114906,42.3415097,"Kepler-1781","Kepler-1781",1,1,0,,1.0112700
295.4174725,43.6056117,"Kepler-872","Kepler-872",1,1,0,,1.1088800
284.5656897,41.7784781,"Kepler-1370","Kepler-1370",1,2,0,1.08,0.9671270
294.2413053,47.2759642,"Kepler-940","Kepler-940",1,1,0,1.07,0.7655790
299.3196708,41.3847447,"Kepler-519","Kepler-519",2,1,0,,4.0262400
270.6304652,26.3104077,"HD 164922","HD 164922",1,4,0,,45.4222000
292.2490563,46.1647909,"Kepler-461","Kepler-461",1,1,0,,1.4159300
295.9261101,45.3838690,"Kepler-832","Kepler-832",1,1,0,0.92,0.5648400
,,"Kepler-453","Kepler-453 Ab",2,1,0,0.86,
298.0144601,42.9574314,"Kepler-1765","Kepler-1765",1,1,0,,1.2797300
296.0318985,42.1418634,"Kepler-602","Kepler-602",1,1,0,,0.8342100
291.7716030,47.5299192,"Kepler-362","Kepler-362",1,2,0,1.00,0.8897500
289.7428363,50.7870626,"Kepler-1687","Kepler-1687",1,1,0,0.56,2.3695800
293.8241813,42.7796480,"Kepler-417","Kepler-417",1,2,0,0.90,1.0005300
286.2498525,48.0609256,"Kepler-618","Kepler-618",1,1,0,,0.7896440
281.3487514,44.2952525,"Kepler-322","Kepler-322",1,2,0,0.88,2.4681700
291.9998055,49.3018321,"Kepler-1480","Kepler-1480",2,1,0,,1.9677100
291.1849503,40.3112023,"Kepler-1324","Kepler-1324",1,1,0,,2.0476900
286.1185888,44.3452063,"Kepler-547","Kepler-547",1,1,0,0.72,2.6101500
292.6842738,38.1262604,"Kepler-1484","Kepler-1484",1,1,0,0.94,0.3269420
149.2409308,-15.8953993,"HD 86264","HD 86264",1,1,0,,14.7184000
294.1214820,48.3497977,"Kepler-114","Kepler-114",1,3,0,,3.8242400
292.1801539,49.2024810,"Kepler-1412","Kepler-1412",1,1,0,,1.2945200
336.8803957,-77.7183219,"HD 212301","HD 212301",2,1,0,1.28,18.4109000
93.0032173,6.7819742,"HD 42618","HD 42618",1,1,0,,41.0627000
289.8591023,46.5227429,"Kepler-877","Kepler-877",1,1,0,0.86,
12.3085089,-24.1369079,"HD 4732","HD 4732",2,2,0,,18.2248000
292.6903973,37.9345682,"Kepler-1844","Kepler-1844",1,1,0,,0.5275460
282.2325197,43.6655662,"Kepler-83","Kepler-83",2,3,0,,2.4690700
293.7280695,46.1291139,"Kepler-216","Kepler-216",1,2,0,,0.8133760
290.1465356,39.6658026,"Kepler-1609","Kepler-1609",1,1,0,1.05,0.5191260
301.3959616,-67.3237992,"HD 189567","HD 189567",1,2,0,,55.8197000
294.6129869,45.0601740,"Kepler-980","Kepler-980",1,1,0,,1.0114600
291.0499340,39.1416740,"Kepler-1107","Kepler-1107",1,1,0,0.82,2.3034700
298.2689217,48.9167391,"Kepler-512","Kepler-512",1,1,0,,2.1109800
294.9963415,50.4700458,"Kepler-485","Kepler-485",1,1,0,,0.8478400
301.5785316,44.3121639,"Kepler-1705","Kepler-1705",1,2,0,1.27,0.5849030
202.6050857,-58.6643937,"HIP 65891","HIP 65891",1,1,0,,6.6249300
38.8323674,-3.5624887,"HD 16141","HD 16141",2,1,0,,26.4360000
287.2187273,38.8625366,"Kepler-543","Kepler-543",1,1,0,,4.4797000
265.4925754,72.1557114,"psi1 Dra","psi1 Dra B",3,1,0,1.20,43.9875000
285.5547895,45.5788420,"Kepler-730","Kepler-730",1,2,0,1.16,0.4872430
171.6896870,3.0071331,"HD 99492","HD 99492",2,2,0,,54.9057000
288.9845512,40.0644857,"Kepler-103","Kepler-103",1,2,0,1.07,1.9923000
4.6762645,-8.0536206,"HD 1461","HD 1461",1,2,0,,42.6090000
242.5162215,26.7429068,"HD 145457","HD 145457",1,1,0,,7.3625100
187.6126029,22.8794399,"HD 108874","HD 108874",1,2,0,,16.7730000
288.7094401,31.8604391,"HD 180314","HD 180314",1,1,0,2.60,8.1436600
161.0866672,-33.5776794,"HD 93083","HD 93083",1,1,0,,35.0393000
296.3410342,47.1709335,"Kepler-1037","Kepler-1037",1,1,0,0.92,2.2087400
285.2408288,46.6682411,"Kepler-43","Kepler-43",1,1,0,1.23,0.9653450
281.5699998,47.3986233,"Kepler-364","Kepler-364",1,2,0,1.20,1.0928700
297.9529793,40.8067876,"Kepler-1565","Kepler-1565",1,1,0,,1.5593500
281.8314296,42.2988910,"Kepler-1174","Kepler-1174",1,1,0,,0.6809520
288.2366640,46.6058744,"Kepler-1753","Kepler-1753",1,1,0,,1.3847700
297.2855000,41.3055733,"Kepler-1822","Kepler-1822",1,1,0,0.76,1.0869700
296.1512831,50.0957806,"Kepler-181","Kepler-181",1,2,0,,1.6126700
292.6780488,46.7266813,"Kepler-342","Kepler-342",1,4,0,1.20,1.2506400
297.5936232,40.9772546,"Kepler-433","Kepler-433",1,1,0,1.01,0.5043280
290.2015581,48.1857799,"Kepler-1693","Kepler-1693",1,2,0,,1.2871300
283.8664285,39.8981928,"Kepler-236","Kepler-236",1,2,0,0.56,3.4344000
296.8034146,46.7411011,"Kepler-361","Kepler-361",1,2,0,1.06,1.0462900
125.3050544,-46.4842959,"TOI-622","TOI-622",1,1,0,1.42,8.0817100
287.9371747,46.4184781,"Kepler-1617","Kepler-1617",1,1,0,1.05,1.0844100
294.1496529,38.4582070,"Kepler-541","Kepler-541",1,1,0,,0.9141140
296.6972773,46.3716969,"Kepler-1681","Kepler-1681",1,1,0,0.72,
282.1355875,43.0391951,"Kepler-137","Kepler-137",1,2,0,0.91,3.2717600
297.6726072,48.3023458,"Kepler-567","Kepler-567",1,1,0,0.82,1.7608700
293.0181882,45.9147063,"Kepler-733","Kepler-733",1,1,0,,1.0625300
229.2745954,71.8239428,"11 UMi","11 UMi",1,1,0,,7.9538800
199.2155793,17.0160384,"HIP 64797 A","HD 115404 A",1,2,0,,91.0325000
293.8736630,38.9224548,"Kepler-1740","Kepler-1740",1,1,0,1.09,0.9144000
287.3920392,46.0592578,"Kepler-294","Kepler-294",1,2,0,,0.7084060
293.8345542,42.6249480,"Kepler-642","Kepler-642",1,1,0,1.18,1.2506700
288.4691070,46.7836464,"Kepler-1598","Kepler-1598",1,1,0,1.07,1.5845300
287.4389454,43.8320052,"Kepler-174","Kepler-174",1,3,0,0.60,2.5702400
284.5102140,43.9615628,"Kepler-1025","Kepler-1025",1,1,0,3.57,1.2163900
291.0206823,42.4624633,"Kepler-1744","Kepler-1744",1,1,0,0.89,0.8877170
286.7418337,43.1901197,"Kepler-859","Kepler-859",1,1,0,,1.1628800
293.6856893,48.8249915,"Kepler-533","Kepler-533",1,1,0,,3.2719400
281.3487514,44.2952525,"Kepler-322","Kepler-322",1,2,0,0.88,2.4681700
186.5242821,61.2589289,"TOI-1451","TOI-1451",1,1,0,,10.8482000
301.5430397,44.6056251,"Kepler-1796","Kepler-1796",1,1,0,1.02,1.1824400
286.0363025,49.6145027,"Kepler-407","Kepler-407",1,2,0,,2.9266200
292.4797004,38.5149018,"Kepler-275","Kepler-275",1,3,0,1.34,0.4639930
290.0907893,39.8169085,"Kepler-887","Kepler-887",1,2,0,,1.0991700
293.1802903,41.6177408,"Kepler-520","Kepler-520",1,2,0,,
294.5254573,49.8724840,"Kepler-1821","Kepler-1821",1,1,0,0.97,1.2218000
114.6201698,66.2350517,"HD 60292","HD 60292",1,1,0,,3.1438700
301.5430397,44.6056251,"Kepler-1796","Kepler-1796",1,1,0,1.04,1.1824400
281.5827983,47.2334674,"Kepler-989","Kepler-989",1,1,0,,2.0038600
327.4977057,-41.2440371,"HIP 107772","HIP 107772",1,1,0,0.63,42.2662000
290.9536059,45.7195545,"Kepler-1148","Kepler-1148",1,1,0,0.71,1.5698200
294.8654667,46.2858128,"KOI-217","KOI-217",1,1,0,1.00,1.0647300
290.2481023,44.4352935,"Kepler-1013","Kepler-1013",1,1,0,,2.3394900
283.0398448,48.8253303,"Kepler-298","Kepler-298",1,3,0,0.65,1.9012100
281.4824731,47.2078263,"Kepler-102","Kepler-102",1,5,0,0.73,9.2478400
206.8134593,17.4571647,"tau Boo","tau Boo",2,1,0,,63.8638000
280.6414331,47.7520581,"Kepler-589","Kepler-589",1,2,0,0.80,1.6031600
288.8314251,47.5519753,"Kepler-1371","Kepler-1371",1,2,0,,1.9117900
289.3154576,39.1532911,"Kepler-687","Kepler-687",1,1,0,,1.5498400
284.4903166,42.6482636,"Kepler-1791","Kepler-1791",1,1,0,,
283.0029316,44.2841080,"Kepler-271","Kepler-271",1,3,0,0.82,2.4432600
325.3702792,-77.3910853,"nu Oct","nu Oct A",2,1,0,,47.1700000
295.7661979,42.4242822,"Kepler-292","Kepler-292",1,5,0,0.88,0.9197710
291.7172776,44.8873466,"Kepler-726","Kepler-726",1,1,0,0.79,1.2837400
292.0446280,37.3761861,"Kepler-264","Kepler-264",1,2,0,1.32,1.0329000
290.3926795,40.2849074,"Kepler-109","Kepler-109",1,2,0,,2.0772800
149.2409308,-15.8953993,"HD 86264","HD 86264",1,1,0,,14.7184000
287.5296372,38.8945065,"Kepler-1164","Kepler-1164",1,1,0,0.79,2.2880400
287.5296372,38.8945065,"Kepler-1164","Kepler-1164",1,1,0,,2.2880400
287.6046621,42.1665104,"Kepler-104","Kepler-104",2,3,0,1.01,2.4665700
290.2651662,40.5484937,"Kepler-1809","Kepler-1809",1,1,0,,2.4126500
298.6624419,48.2488659,"Kepler-1390","Kepler-1390",1,1,0,0.86,1.3537300
286.0471442,45.0532038,"Kepler-177","Kepler-177",1,2,0,1.09,0.6678130
287.2852554,51.2499499,"Kepler-867","Kepler-867",1,1,0,,0.8108760
289.9185890,42.0014280,"Kepler-1501","Kepler-1501",1,1,0,1.20,1.3061500
285.9999204,40.9193822,"Kepler-169","Kepler-169",1,5,0,0.85,2.4310500
290.2674078,-23.6196996,"HD 181342","HD 181342",1,1,0,,8.2777800
288.9217259,49.7620237,"Kepler-594","Kepler-594",1,1,0,,1.2714700
281.1763433,36.5631318,"TOI-2136","TOI-2136",1,1,0,0.34,29.9445000
284.0945699,41.1828131,"Kepler-971","Kepler-971",1,1,0,0.89,2.9268200
326.1315705,14.7714524,"HN Peg","HN Peg",1,1,0,,55.1631000
295.2511870,45.8429537,"Kepler-1086","Kepler-1086",2,2,0,0.65,2.1173600
294.0054181,46.3106625,"Kepler-1684","Kepler-1684",1,1,0,0.67,1.5796600
25.4715240,2.7044193,"HD 10442","HD 10442",1,1,0,,7.3590600
285.9999204,40.9193822,"Kepler-169","Kepler-169",1,5,0,0.81,2.4310500
294.8469333,45.0344155,"Kepler-727","Kepler-727",1,1,0,,1.1740900
294.1891824,45.1515263,"Kepler-1149","Kepler-1149",1,1,0,,0.7933340
283.2125621,45.3496992,"Kepler-62","Kepler-62",1,5,0,0.64,3.2947400
48.1943193,-1.1963955,"HD 19994","HD 19994",3,1,0,,44.3695000
292.3760942,47.8809596,"Kepler-226","Kepler-226",1,3,0,0.91,0.9919280
284.0422701,41.6990348,"Kepler-1338","Kepler-1338",1,1,0,,1.2988600
260.1423366,-19.3343650,"HD 156846","HD 156846",2,1,0,,20.9210000
297.9168433,46.9651146,"Kepler-87","Kepler-87",1,2,0,0.97,0.7825440
295.0542380,42.7568316,"Kepler-830","Kepler-830",1,1,0,,
296.7541629,49.2087085,"Kepler-998","Kepler-998",1,1,0,1.12,0.9851080
289.8312418,44.6098415,"Kepler-1466","Kepler-1466",1,1,0,,1.5536000
290.0827494,50.8634361,"Kepler-401","Kepler-401",1,3,0,1.05,1.0069100
290.3484956,50.9028387,"Kepler-1166","Kepler-1166",1,1,0,,1.5463300
285.2866912,41.8609357,"Kepler-205","Kepler-205",1,2,0,,6.2320200
294.1378921,42.3704075,"Kepler-374","Kepler-374",1,3,0,,0.7618060
202.5040424,10.3725387,"GJ 514","GJ 514",1,1,0,,131.2430000
301.7207775,44.4120856,"Kepler-436","Kepler-436",1,2,0,0.64,1.6710500
285.6558336,45.0794516,"Kepler-649","Kepler-649",1,1,0,,1.9176800
281.5827983,47.2334674,"Kepler-989","Kepler-989",1,1,0,0.82,2.0038600
286.1621273,39.6780204,"Kepler-121","Kepler-121",1,2,0,,1.9301600
292.8729292,41.0641727,"Kepler-45","Kepler-45",1,1,0,0.58,2.5903900
287.1406177,47.1151153,"Kepler-334","Kepler-334",1,3,0,1.06,2.3155500
285.6919550,45.6893993,"Kepler-1126","Kepler-1126",1,2,0,,1.5442000
288.0764082,43.9584839,"Kepler-1952","Kepler-1952",1,1,0,0.92,
287.3640804,47.7853043,"Kepler-1948","Kepler-1948",1,1,0,0.58,5.1287100
152.1794175,34.2419984,"HD 87883","HD 87883",1,1,0,0.80,54.6421000
198.1818436,-2.2649921,"HD 114783","HD 114783",1,2,0,0.77,47.4482000
293.8799047,41.3938374,"Kepler-1764","Kepler-1764",1,1,0,1.19,0.6203250
290.8490899,48.4159782,"Kepler-619","Kepler-619",1,3,0,1.04,1.0816200
285.7284757,42.6544651,"Kepler-1542","Kepler-1542",1,4,0,,2.4769100
298.6249797,48.5774500,"Kepler-424","Kepler-424",1,2,0,,1.4027700
295.7661979,42.4242822,"Kepler-292","Kepler-292",1,5,0,,0.9197710
130.6047813,4.5772338,"HD 74156","HD 74156",1,2,0,1.24,17.3315000
284.8601128,39.2405076,"Kepler-826","Kepler-826",1,1,0,0.89,1.2539000
39.2441029,-34.5790905,"HD 16417","HD 16417",2,1,0,1.21,39.3512000
292.1939846,47.4570808,"Kepler-225","Kepler-225",1,2,0,0.46,1.7544100
285.5743032,49.9621218,"Kepler-2000","Kepler-2000",1,2,0,0.58,3.0909000
243.2912249,13.2394527,"HD 145934","HD 145934",1,1,0,,4.3600900
291.3908469,48.0655392,"Kepler-285","Kepler-285",1,2,0,0.82,1.1846000
298.0230967,43.3634761,"Kepler-315","Kepler-315",1,2,0,,0.8336820
291.0746840,45.2425440,"Kepler-839","Kepler-839",1,1,0,1.10,1.0299100
292.0333777,37.9744551,"Kepler-1899","Kepler-1899",1,1,0,0.68,1.3779000
296.2300306,50.2752091,"Kepler-1061","Kepler-1061",1,1,0,,1.8115200
282.9790593,40.7844188,"Kepler-338","Kepler-338",1,4,0,,1.7803400
297.2121215,43.6437890,"Kepler-1642","Kepler-1642",1,2,0,,2.3874500
295.4656422,50.5168243,"16 Cyg","16 Cyg B",3,1,0,0.96,47.2754000
289.4346668,49.4734550,"Kepler-426","Kepler-426",1,1,0,0.91,1.1565600
285.4241593,47.8345586,"Kepler-811","Kepler-811",1,1,0,0.99,0.9864170
284.1832668,45.0740897,"Kepler-1045","Kepler-1045",1,1,0,,1.0325900
283.7414249,49.0679833,"Kepler-1355","Kepler-1355",1,1,0,,1.0690700
294.3363936,44.9182296,"Kepler-1396","Kepler-1396",1,1,0,,0.9090950
289.2277322,5.1631615,"HD 180617","HD 180617",2,1,0,,169.1590000
281.2985305,42.6856727,"Kepler-1477","Kepler-1477",1,1,0,0.76,1.4400500
291.0926509,49.1901729,"Kepler-1089","Kepler-1089",1,1,0,0.56,3.8277200
32.0576350,-24.6955750,"HD 13167","HD 13167",1,1,0,1.35,6.6859200
291.4332781,41.7033162,"Kepler-775","Kepler-775",1,1,0,,2.4794200
289.1471849,45.8661300,"Kepler-1153","Kepler-1153",1,1,0,0.91,0.8651360
293.0579794,45.2487472,"Kepler-1071","Kepler-1071",1,1,0,0.89,0.9324420
296.1772720,46.9989635,"Kepler-900","Kepler-900",1,1,0,,2.0225300
292.1627933,41.0231947,"Kepler-151","Kepler-151",1,2,0,,1.5101400
284.2969363,49.1585983,"Kepler-920","Kepler-920",1,2,0,,0.9698180
286.0067312,38.0095407,"Kepler-1978","Kepler-1978",1,1,0,0.82,1.1269900
299.1393094,40.9489390,"Kepler-48","Kepler-48",1,5,0,0.88,3.2313200
287.3629145,38.6497341,"Kepler-467","Kepler-467",1,1,0,,2.1160800
291.3021458,47.6976573,"Kepler-273","Kepler-273",1,2,0,0.92,1.3720300
291.2429746,44.0086337,"Kepler-357","Kepler-357",1,3,0,0.78,1.4240800
293.8829010,44.6380717,"Kepler-608","Kepler-608",1,1,0,1.04,1.0277500
291.7415821,37.6888103,"Kepler-1064","Kepler-1064",1,1,0,,
61.6454173,-20.8564724,"GJ 160.2","GJ 160.2",1,1,0,0.69,38.6473000
32.6224785,-50.8209945,"GJ 86","GJ 86",2,1,0,,92.7042000
79.4207483,7.3527156,"HD 34445","HD 34445",1,6,0,1.11,21.6675000
53.2284306,-9.4581715,"eps Eri","eps Eri",1,1,0,,312.2190000
26.0093029,-15.9337987,"tau Cet","tau Cet",1,4,0,,277.5160000
55.4590314,-62.7672667,"HD 23472","HD 23472",1,5,0,0.67,25.5897000
271.3979337,63.6700064,"BD+63 1405","BD+63 1405",1,1,0,0.85,26.2541000
192.9372070,-88.1092465,"HD 110082","2MASS J12514562-8806328",2,1,0,,9.4308700
281.4824731,47.2078263,"Kepler-102","Kepler-102",1,5,0,0.73,9.2478400
285.0648845,41.5548464,"Kepler-1366","Kepler-1366",1,1,0,0.54,2.1189600
285.2166767,41.2824449,"Kepler-1814","Kepler-1814",1,2,0,0.77,1.3484200
289.3945523,41.7822597,"Kepler-1888","Kepler-1888",1,1,0,1.07,2.4532000
293.3224114,42.8674925,"Kepler-1133","Kepler-1133",1,1,0,,1.2996400
283.0398448,48.8253303,"Kepler-298","Kepler-298",1,3,0,0.66,1.9012100
290.4931471,39.7855117,"Kepler-1762","Kepler-1762",1,1,0,1.31,0.5728290
43.9140248,26.8723829,"HIP 13642 A","HD 18143",1,2,0,0.85,44.3676000
102.7211432,-5.0864557,"CoRoT-13","CoRoT-13",1,1,0,1.09,0.8439470
53.2284306,-9.4581715,"eps Eri","eps Eri",1,1,0,,312.2190000
11.4181301,7.8450492,"HD 4313","HD 4313",1,1,0,1.63,7.3090400
39.2577379,42.0624526,"HD 16175","HD 16175",1,1,0,,16.6775000
296.7463986,43.0454207,"Kepler-1884","Kepler-1884",1,1,0,0.99,0.6650100
293.5863887,42.9288624,"Kepler-434","Kepler-434",1,1,0,1.00,0.7895850
292.4779428,46.0228210,"Kepler-1345","Kepler-1345",1,1,0,1.31,0.7091460
286.1621273,39.6780204,"Kepler-121","Kepler-121",1,2,0,,1.9301600
282.8598614,42.6658336,"Kepler-1009","Kepler-1009",1,1,0,,2.7900900
287.4776359,46.1411685,"Kepler-1085","Kepler-1085",1,2,0,1.12,0.7041260
298.0191857,28.0999769,"HD 188015","HD 188015",2,1,0,,19.7065000
293.6369437,42.8248275,"Kepler-81","Kepler-81",1,3,0,0.54,2.8425700
169.4475218,-23.9754880,"HD 98219","HD 98219",1,1,0,,8.7661700
297.1150949,41.9091092,"Kepler-11","Kepler-11",1,6,0,0.92,1.5184100
297.3159994,46.0232642,"Kepler-257","Kepler-257",1,3,0,0.87,1.2535300
284.7548499,44.9560500,"Kepler-214","Kepler-214",1,2,0,1.04,0.7986790
294.9917723,40.1443964,"Kepler-1115","Kepler-1115",1,1,0,,0.9890420
282.9790593,40.7844188,"Kepler-338","Kepler-338",1,4,0,1.14,1.7803400
291.3861294,41.9901394,"Kepler-100","Kepler-100",1,4,0,1.08,3.2537000
187.5826081,21.9480993,"HD 108863","HD 108863",1,1,0,1.41,6.0417200
15.6687321,62.3454386,"Gl 49","Gl 49",2,1,0,,101.4650000
285.3471620,41.7618450,"Kepler-204","Kepler-204",1,2,0,,1.4273700
297.7232008,47.1126833,"Kepler-1092","Kepler-1092",1,1,0,1.04,0.9905590
295.7921797,47.6000699,"Kepler-1785","Kepler-1785",1,1,0,0.91,1.3123100
292.5877743,38.5219827,"Kepler-1786","Kepler-1786",1,1,0,,1.1289200
297.7968197,39.9213378,"Kepler-1758","Kepler-1758",1,1,0,,0.6022260
284.9194213,41.6172093,"Kepler-638","Kepler-638",1,1,0,0.85,0.9800730
291.6389972,42.4363482,"Kepler-245","Kepler-245",1,4,0,0.80,1.1329500
130.6047813,4.5772338,"HD 74156","HD 74156",1,2,0,,17.3315000
38.8323674,-3.5624887,"HD 16141","HD 16141",2,1,0,1.10,26.4360000
292.1996573,42.0459944,"Kepler-1365","Kepler-1365",1,2,0,0.96,1.1615900
296.4797624,49.9376486,"Kepler-51","Kepler-51",1,3,0,,1.2472600
291.4688524,40.3437001,"Kepler-398","Kepler-398",1,3,0,,5.6095000
289.2962253,46.4579889,"Kepler-1012","Kepler-1012",1,1,0,,2.4037500
297.6513317,40.3524154,"Kepler-1800","Kepler-1800",1,1,0,0.89,2.8246200
285.6729033,44.1167513,"Kepler-91","Kepler-91",1,1,0,,0.7437390
293.2815266,45.3096572,"KOI-3680","KOI-3680",1,1,0,1.00,1.0564200
282.7952558,82.2454143,"TOI-2025","TOI-2025",1,1,0,1.32,2.9475300
286.4527949,42.6577891,"Kepler-351","Kepler-351",1,3,0,,0.8945760
281.4824731,47.2078263,"Kepler-102","Kepler-102",1,5,0,0.80,9.2478400
151.6695435,17.8949795,"HD 87646","HD 87646",3,1,0,,13.5900000
297.5083004,43.7110543,"Kepler-1630","Kepler-1630",1,1,0,,2.9904300
88.2511811,-5.9963378,"BD-06 1339","BD-06 1339",1,2,0,,49.3062000
283.4692990,40.1325185,"Kepler-1017","Kepler-1017",1,1,0,,1.7825700
39.2441029,-34.5790905,"HD 16417","HD 16417",2,1,0,1.12,39.3512000
297.7242257,43.5272796,"Kepler-865","Kepler-865",1,2,0,,1.6775800
289.8615609,43.4727412,"Kepler-341","Kepler-341",1,4,0,,0.9263930
295.4812018,40.7319316,"Kepler-1125","Kepler-1125",1,1,0,,0.4743510
292.1939846,47.4570808,"Kepler-225","Kepler-225",1,2,0,,1.7544100
289.7473165,39.5234131,"Kepler-1181","Kepler-1181",1,2,0,,1.0368200
288.2545808,43.7048379,"Kepler-427","Kepler-427",1,1,0,1.02,0.9537140
297.2789115,43.7239693,"Kepler-162","Kepler-162",1,2,0,,1.1402300
297.5083004,43.7110543,"Kepler-1630","Kepler-1630",1,1,0,0.72,2.9904300
299.8517779,43.7320611,"Kepler-1832","Kepler-1832",1,1,0,,2.0283100
280.2583709,43.8357433,"Kepler-1286","Kepler-1286",1,1,0,0.97,0.7096060
289.5006797,51.6857106,"Kepler-596","Kepler-596",1,1,0,1.15,0.9480530
283.1296399,43.8880983,"Kepler-892","Kepler-892",1,1,0,,1.7240400
287.3078999,39.1447097,"Kepler-796","Kepler-796",1,1,0,,1.1944000
289.4447520,41.3179652,"Kepler-1081","Kepler-1081",1,1,0,0.88,2.3509000
294.9855607,42.7277355,"Kepler-831","Kepler-831",1,1,0,1.00,1.6560400
287.3920392,46.0592578,"Kepler-294","Kepler-294",1,2,0,0.95,0.7084060
295.3708312,39.1772925,"Kepler-819","Kepler-819",1,1,0,,1.4769800
287.7375794,38.1146488,"Kepler-951","Kepler-951",2,1,0,,2.5856500
293.7327870,41.9006366,"Kepler-449","Kepler-449",1,2,0,,
199.5964550,-18.3157745,"61 Vir","61 Vir",1,3,0,,117.5730000
285.1828685,43.8310283,"Kepler-381","Kepler-381",1,3,0,1.20,3.7120500
289.5532320,43.8761160,"Kepler-175","Kepler-175",1,2,0,1.12,0.7334670
289.6512597,43.8244445,"Kepler-1311","Kepler-1311",1,3,0,,1.1255700
290.6852287,43.8596155,"Kepler-1290","Kepler-1290",1,1,0,,0.5991710
296.4031319,51.2712773,"Kepler-873","Kepler-873",1,1,0,,0.8174090
289.1995995,49.3056404,"Kepler-347","Kepler-347",1,3,0,1.07,0.7410420
286.8919996,38.3185034,"Kepler-1187","Kepler-1187",1,1,0,0.99,0.9516860
288.1209339,47.9666141,"Kepler-195","Kepler-195",1,2,0,0.88,1.5049500
286.3985796,45.3435241,"Kepler-404","Kepler-404",1,2,0,0.93,1.2021300
289.9793241,40.1427848,"Kepler-1811","Kepler-1811",1,1,0,,0.6908060
66.6100461,-10.5510754,"HD 28185","HD 28185",1,2,0,0.98,25.3642000
287.6046621,42.1665104,"Kepler-104","Kepler-104",2,3,0,,2.4665700
299.1393094,40.9489390,"Kepler-48","Kepler-48",1,5,0,,3.2313200
284.2572531,47.6889081,"Kepler-588","Kepler-588",1,1,0,1.05,0.7980840
294.8669240,46.7904816,"Kepler-1877","Kepler-1877",1,1,0,,3.4761900
298.4828337,46.7936357,"Kepler-318","Kepler-318",1,2,0,,2.0155500
206.8134593,17.4571647,"tau Boo","tau Boo",2,1,0,,63.8638000
294.4627362,46.8214022,"Kepler-1723","Kepler-1723",1,1,0,,1.2038900
209.3199062,-56.0404085,"HD 121504","HD 121504",1,1,0,,23.9754000
284.3427250,46.3165907,"Kepler-1995","Kepler-1995",1,1,0,0.95,1.6512700
284.7478834,46.3735415,"Kepler-1853","Kepler-1853",1,1,0,,1.7497900
285.0570943,46.3206074,"Kepler-864","Kepler-864",1,2,0,,0.4643310
288.7669819,46.3944497,"Kepler-1392","Kepler-1392",1,1,0,,
289.6038379,46.3149097,"Kepler-856","Kepler-856",1,1,0,,0.7116190
289.7732613,40.8007019,"Kepler-635","Kepler-635",1,1,0,1.19,0.8476780
281.8973341,46.7227061,"Kepler-1572","Kepler-1572",1,1,0,,1.0275700
285.0570943,46.3206074,"Kepler-864","Kepler-864",1,2,0,,0.4643310
